Status,Date,Title,Price,Price_units,Amount,Amount_units,Waste_type
Открыто,2021-05-17,Полипропилен,38.0,₽/кг.,250.0,т.,Пластик
Открыто,2021-05-17,"Нетканые фильтровальные материалы синтетические, загрязненные нефтепродуктами (содержание нефтепродуктов 15% и более)",10.0,₽/кг.,12.0,т.,Остальное
Открыто,2021-05-17,Одиночные гальванические элементы (батарейки) никель-кадмиевые неповрежденные отработанные,50.0,₽/кг.,140.0,кг.,Электроника
Открыто,2021-05-17,Отходы термометров ртутных,50.0,₽/кг.,12.0,кг.,Остальное
Открыто,2021-05-17,За куп Тетра Пак ,3000.0,₽/т.,300.0,т.,Макулатура
Открыто,2021-05-17,Отходы стекловолокна,15.0,₽/кг.,390.0,т.,Остальное
Открыто,2021-05-17,Отходы (мусор) от строительных и ремонтных работ,15.0,₽/кг.,650.0,т.,Остальное
Открыто,2021-05-17,"Тара полиэтиленовая, загрязненная негалогенированными органическими растворителями",1.0,₽/кг.,1.0,кг.,Остальное
Открыто,2021-05-17,Остатки и огарки стальных сварочных электродов,5.0,₽/кг.,3.0,т.,Металлы
Открыто,2021-05-17,Резинометаллические изделия отработанные незагрязненные,5.0,₽/кг.,6.0,т.,Резина
Открыто,2021-05-17,"клавиатура, мышь,картриджи печат. устройств,мониторы компьютерные, системные блоки, принтеры, сканеры, МФУ",1.0,₽/шт.,1.0,шт.,Остальное
Открыто,2021-05-17,Отходы резиноасбестовых изделий незагрязненные,10.0,₽/кг.,20.0,т.,Резина
Открыто,2021-05-17,"Смет с территории пред-я, складских помещений,производственных помещений, мусор от офисных и бытовых помещений",1.0,₽/кг.,1.0,кг.,Остальное
Открыто,2021-05-17,Отходы негалогенированных органических растворителей в смеси незагрязненных,1.0,₽/кг.,1.0,кг.,Остальное
Открыто,2021-05-17,Шлам очистки емкостей и трубопроводов от нефти и нефтепродуктов,10.0,₽/кг.,250.0,т.,Остальное
Открыто,2021-05-17,"Обтирочный материал, загрязненный негалогенированными ограническими растворителями ",1.0,₽/кг.,1.0,кг.,Остальное
Открыто,2021-05-17,"Обтирочный материал, загрязненный нефтепродуктами ",1.0,₽/кг.,1.0,кг.,Остальное
Открыто,2021-05-17,Смет с территории предприятия малоопасный,5.0,₽/кг.,150.0,т.,Остальное
Открыто,2021-05-17,"Отходы минеральных масел, масел индустриальных и трансформаторных не содержащие галогены",1.0,₽/т.,1.0,т.,Остальное
Открыто,2021-05-17,"Лампы ртутные, ртутно-кварцевые, люминесцентные",1.0,₽/шт.,1.0,шт.,Остальное
Открыто,2021-05-17,"Отходы упаковки из бумаги и картона, загрязненные нефтепродуктами (содержание нефтепродуктов 15%)",1.0,₽/кг.,1.0,кг.,Макулатура
Открыто,2021-05-17,Смет с территории предприятия практически неопасный,5.0,₽/кг.,2300.0,т.,Остальное
Открыто,2021-05-17,Ткань фильтровальная из полимерных волокон при очистке воздуха отработанная,1.0,₽/кг.,1.0,кг.,Остальное
Открыто,2021-05-17,"спецодежда из х/б и смешенных волокон, утратившая потребительские св-ва, обувь кожанная рабочая",1.0,₽/кг.,1.0,кг.,Текстиль
Открыто,2021-05-17,Мусор и смет от уборки складских помещений малоопасный,5.0,₽/кг.,900.0,т.,Остальное
Открыто,2021-05-17,Мусор от офисных и бытовых помещений организаций несортированный (исключая крупногабаритный),10.0,₽/кг.,415.0,т.,Остальное
Открыто,2021-05-17,"Цеолит отработанный, загрязненный нефтью и нефтепродуктами (содержание нефтепродуктов менее 15)",10.0,₽/кг.,12.0,т.,Остальное
Открыто,2021-05-17,"Цеолит, отработанный при осушке воздуха и газов, не загрязненный опасными веществами",10.0,₽/кг.,1200.0,т.,Остальное
Открыто,2021-05-17,отходы мебельной пленки ПВХ,11111.0,₽/кг.,111.0,т.,Пластик
Открыто,2021-05-17,Биг бэги 4 стропы,100.0,₽/шт.,1300.0,шт.,Пластик
Открыто,2021-05-17,"Абразивные круги отработанные, лом отработанных абразивных кругов",500.0,₽/куб.,1.0,куб.,Металлы
Открыто,2021-05-17,Шлак сварочный,500.0,₽/куб.,1.0,куб.,Металлы
Открыто,2021-05-17,"Изделия керамические производственного назначения, утратившие потребительские свойства, малоопасные",2306.0,₽/кг.,1.0,кг.,Остальное
Открыто,2021-05-17,Бугорчатая прокладка для яиц. Яичные лотки.Яичные кассеты.Кассеты яичные,13.0,₽/кг.,60.0,т.,Макулатура
Открыто,2021-05-17,"Обувь кожаная рабочая, утратившая потребительские свойства",500.0,₽/куб.,1.0,куб.,Остальное
Открыто,2021-05-17,Ткань фильтровальная из полимерных волокон при очистке воздуха отработанная,2306.0,₽/куб.,1.0,куб.,Текстиль
Открыто,2021-05-17,Отходы негалогенированных органических растворителей,2306.0,₽/куб.,1.0,куб.,Остальное
Открыто,2021-05-17,Закупка полипропиленовых отходов в виде б/у биг бэгов в качестве сырья на наше предприятие.,35.0,₽/кг.,300.0,т.,Остальное
Открыто,2021-05-06,Сетка металлическая загрязненная литником,5.0,₽/кг.,20000.0,кг.,Металлы
Открыто,2021-03-22,Полистирол 525 гранула,175.0,₽/кг.,17000.0,т.,Пластик
Сделка закрыта,2021-03-22,Жёсткий ПВХ Кабель канал ,30.0,₽/кг.,1.0,т.,Пластик
Открыто,2021-03-22,Пнд и стрейч ,16.5,₽/кг.,20.0,т.,Пластик
Открыто,2021-03-15,Стрейч 1 сорт,28.0,₽/кг.,50.0,т.,Пластик
Открыто,2021-03-15,Биг Беги 2 стропы ,21.0,₽/кг.,20.0,т.,Пластик
Открыто,2021-03-15,Плёнка микс,22.0,₽/кг.,50.0,т.,Пластик
Открыто,2021-02-05,Пвд пленка прозрачная под мойку,24.0,₽/кг.,70.0,т.,Пластик
Открыто,2021-01-20,Ящики фанерные,130.0,₽/куб.,120.0,куб.,Дерево
Открыто,2020-12-27,Панировочный сухарь ,23.0,₽/кг.,20000.0,т.,Остальное
Открыто,2020-12-14,Биг-бэги на переработку ,28.0,₽/кг.,200.0,т.,Пластик
Открыто,2020-12-08,"Смесь минеральная неосушенная, не дроблёная для изготовления блоков, кирпичей, брусчатки",100.0,₽/т.,10000.0,т.,Остальное
Открыто,2020-12-08,Пленка микс Пнд Пвд Стрейч ,18.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-12-08,Пленка микс Пнд Пвд Стрейч ,18.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-10-26,Пленка ПВД,30.0,₽/кг.,100.0,т.,Пластик
Открыто,2020-10-26,Гранула стрейч,50.0,₽/кг.,60.0,т.,Пластик
Открыто,2020-10-17,Продам картонный Шпули ,20.0,₽/шт.,2500.0,шт.,Макулатура
Открыто,2020-09-23,"Вывезем на постоянной основе жёсткий пластик работаем от 2 тонн!(ПП,ПВД,ПНД) Возможно в виде миксов  От 7 до 23 р/кг нал/возможен безнал (есть самовывоз)",23.0,₽/кг.,2.0,т.,Пластик
Открыто,2020-09-23,Вывезем плёнку Пвд и Стрейч  Не требующих мойки! Этикетки/скотч допускаются! Пвд цветная 10-13₽/кг Пвд прозрачный 12-15₽/кг Стрейч 18-20₽/кг Наличный расчёт/возможен безнал (доставка в Царицино,20.0,₽/кг.,3.0,т.,Пластик
Открыто,2020-09-23,Продам дорожные бордюры ПНД ,32.0,₽/кг.,3000.0,кг.,Пластик
Открыто,2020-09-23,Продам дробленку Дакрил СП-642 (не вторичка),134.0,₽/кг.,7000.0,кг.,Пластик
Открыто,2020-09-10,АБС в гранулах и дробленка,75.0,₽/кг.,16.0,т.,Пластик
Открыто,2020-09-10,Полипропилен вторичный,50.0,₽/кг.,300.0,т.,Пластик
Открыто,2020-09-09,Первоклассный HDPE,42.5,₽/кг.,300.0,т.,Пластик
Открыто,2020-08-28,ПРОДАМ ПЛЕНКУ Б/У,2.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-08-28,Стружка древесная,1.0,₽/кг.,500.0,кг.,Дерево
Открыто,2020-08-17,Дробленка ПНД ,50.0,₽/кг.,12000.0,кг.,Пластик
Открыто,2020-08-05,Продам мебельную пленку пвх ,6.0,₽/кг.,5000.0,кг.,Пластик
Открыто,2020-08-03,Продаю стрейч пленку.   ,24.0,₽/кг.,3.0,т.,Пластик
Открыто,2020-08-03,"Вторичный полиэтилен, полистирол, полипропилен, трубный полиэтилен. Полимерное сырье. ",24.0,₽/кг.,300000.0,т.,Пластик
Открыто,2020-07-30,Приобрету тетра пак,5.0,₽/кг.,150.0,т.,Макулатура
Открыто,2020-07-28,Продаю Гранулу полипропилена (пп) вторичная,55.0,₽/кг.,10.0,т.,Пластик
Открыто,2020-07-28,"Гранула ПНД. Литье, экструзия",55.0,₽/кг.,50.0,т.,Пластик
Открыто,2020-07-28,Реализую гранулу ПНД 276 марки,55.0,₽/кг.,50.0,т.,Пластик
Открыто,2020-07-28,Кордоволокно \ Текстильный корд,1.0,₽/кг.,60.0,т.,Текстиль
Открыто,2020-07-22,Продам спанбонд белый прессованный,38.0,₽/кг.,16.0,т.,Пластик
Открыто,2020-07-14,"Картонные шпули, втулки",1.0,₽/шт.,1.0,шт.,Макулатура
Открыто,2020-07-13,Реализуем чистую пп пленку ,40.0,₽/кг.,5.0,т.,Пластик
Открыто,2020-07-08,Продаю ПВД пленку,25.0,₽/кг.,40.0,т.,Пластик
Открыто,2020-07-07,Отходы полистирола,15.0,₽/кг.,4000.0,кг.,Пластик
Открыто,2020-07-01,Пленка из ПЭТ от производителя.,1.0,₽/кг.,1.0,кг.,Пластик
Открыто,2020-06-29,Лист толщина 16 мм,35.0,₽/кг.,6000.0,кг.,Пластик
Открыто,2020-06-19,ПНД гранулы,68.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-06-19,Пнд дробленка,48.0,₽/кг.,20.0,т.,Пластик
Открыто,2020-06-19,ПП черный,38.0,₽/кг.,10.0,т.,Пластик
